suj	bloc	prob	start_time	end_time	SPEECH
50	2	4	1.336038	16.690924	là je me suis dit que ma façon de parler était incompréhensible et que ça doit être super chiant quand je parle aux gens dans la rue ou quoi puis j'ai pensé à moi qui parlais à une serveuse puis j'ai pensé du coup au restaurant puis à la nourriture puis à des croque-monsieurs puis aux pâtes et puis franchement y a que la nourriture qui tourne dans ma tête c'est dingue
50	2	5	1.434438	5.663072	j'pensais à la téléréalité  (.)  genre aux marseillais et tour d'Asie machin
50	2	5	10.606842	15.550612	genre c'est nul j'sais pas pourquoi je regarde  (.)  et puis j'ai oublié le reste de mes pensées
50	2	5	6.813509	9.440858	puis je me suis dit c'est vraiment trop faux comme émission
50	2	6	1.535266	10.156851	là je pense aux disney puis je me suis dit c'est trop bien j'ai vu tous les disney j'crois puis je me suis rememoré lusieurs disney puis je me suis dit que
50	2	6	11.221565	20.188529	c'est trop triste imagine les enfants plus tard ils voient pas les disney bah ça craint pour eux puis je me suis dit en vrai j'veux pas d'enfants je les trouve dégoutant
50	2	6	20.837744	27.042866	mais si j'en avais je leur ferai voir les disney puis je me suis rappelée que j'ai fait un babysitting l'autre jour et que le gamin a tapé une terreur nocturne
50	2	6	27.575223	36.433876	genre somnambule mais en en crise de cauchemars là  (.)  et ils fesaient trop peur  (.)  et genre il a hurlé et crié dans toute la maison sale osse je déteste les enfants vraiment
50	2	6	37.096076	38.409579	et la mère elle m'avait pas prévénu
50	2	6	39.019842	44.135662	et ça m'avait super fort stressé du coup j'étais en panique et quand je l'ai appelé elle m'a dit qu'en fait il fesait ça depuis une semaine
50	2	6	45.018595	48.473334	et du coup voilà ils m'ont même pas payé plus ils auraient clairement dû me apyer plus
50	2	6	49.810718	52.626756	et puis je crois que c'est tout ce que j'ai pensé
50	2	7	1.145737	20.674871	là je pensais néerlandais  (.)  je me suis dit que c'était vraiment trop moche comme langue vraiment c'est vraiment une des pires langues donc ça devrait être une langue morte je déteste le néerlandais en plus les langues germaniques puis j'ai pensé à amsterdam puis j'ai pensé aux vélos là qui laissent sans les attacher en plus et genre je me suis rappelé que j'sais pas faire du vélo ouais j'sais pas faire du vélo et &-euh
50	2	7	21.27215	24.633205	et puis genre après je me pensais aux xxxxxxxxx à la mer
50	2	7	25.944621	37.094252	et une fois je me suis éclatée en cuistax  (.)  et genre je suis tombée  (.)  &-fin avec le cuistax (.)  j'sais pas où derrière dans une plage et &-fin bref j'ai bien perdu ma xxxxxx ce jour là
50	2	7	37.951217	40.029027	et du coup le cuistax c'est dangereux
50	2	8	1.509298	7.714241	voilà ça fait longtemps déjà &-euh j'crois que j'ai commencé par penser  (.)  aux
50	2	8	15.705768	31.562908	et puis je me suis rappelée que à la mer ils vendaient des gauffres et tout  (.)  genre des gauffres des grosses gauffres trop bien puis ça m'a rappelé un vieux restaurant où j'allais pour manger des gauffres et y'avait un chien qui s'appelait disney et a m'a rappelé d'autres chiens genre ce dans d'autres vacances quand j'allais en Ardennes
50	2	8	32.199139	45.736343	dans les maisons en ardennes et tout c'est trop cool puis après ca m'a rappelé du coup toutes mes vacances de quand j'étis petite fin plein de vacances je me suis dit que du coup j'appréhendais pour mes vacances mes futurs vacances je pars en espagne bientot
50	2	8	46.904931	50.215931	et que j'avais trop hate j'ai trop besoin devacances j'en peux plus il me faut du soleil
50	2	8	51.046927	74.354866	et bronzé même si j'ai surout des coups de soleil puis après du coup &-euh j'ai pensé à quoi encore c'était les vacances un truc ah ouais que genre &-euh j'ai la flemme détudier j'y arrive grave pas et j'aimerai bien tout les moments d'étude des examens et etre directement en vacances voire avoir directement un travail  (.)  et avoir fini et tout mes étdues et tout ca
50	2	8	76.133717	78.131742	et &-euh je crois que j'en était là
50	2	8	8.934767	14.848803	ah ouais à la mer je me suis dit que j'avais passé vraiment beaucoup de vacances à la mer et que c'était trop bien
51	1	2	0.827431	21.952194	j'étais en train de me dire parce que vu que je dois expliquer toutes mes pensées je me disais ouais faut vraiment pas que tu penses à des trucs bizarres parc que sinon tu vas devoir le dire du coup j'suis en mode ne <pense pas à des trucs bizarres>[x3] &=respiration puis &-euh donc voilà du coup quand tu te dis de pas penser à des trucs bizarres t'as pleins d'image chelou en tête qui arrive &=respiration <<que>[x3]>[//] qui n'ont aucun sens en fait  (.)  point &=laughs
51	1	3	1.618641	18.899321	j'étais en train de chanter la chanson dans ma tête un éléphant qui se balançait sur une toile toile toile toile d'araignée puis je me suis rendue compte que si y'avait une suite je la connaissais pas du coup j'ai recommencé en me disant 2 éléphants et peut être que c'est ça la suite  (.)  qui sait
51	1	4	1.623837	7.458236	j'étais en train de me dire que c'est quand même bizarre les trucs que je raconte et puis je me demandais ce que les autres racontaient
51	1	4	8.466436	34.79781	puis je me suis dit qu'au bout d'un moment je pense que c'est normal qu'on finisse par raconter n'importe quoi quand on est dans une pièce close et qu'on doit faire des trucs comme ça &=respiration puis j'ai imaginé des gens danser à la manière d'octopus donc je me suis dit que vous verrez peut etre pas ce que ça veut dire pour moi danser à la manière d'octopus mais c'est genre quand on agite les mains dans tous les sens &=respiration puis j'étais en train d'espérer que ce serait pas trop long &-euh cette &-euh cet exercice là parce que sinon j'allais vraiment galérer à tout raconter et puis par chance ça s'est interrompu à ce moment là
51	1	5	1.17707	36.310969	&-euh j'étais en train de me dire que ce serait marrant que &-euh d'écouter ça en fait tous les enregistrements putain quand je serais en master je ferais des trucs trop cool comme ça aussi &=respiration puis après je me suis dit tiens je peux peut-être pas écouter ceux des autres mais est ce que je demanderais pas à avoir l'enregistrement de ce que moi j'ai dit parce que je suis pas sûre que ce soit autorisé je me dis que ça pourrai être très marrant &=respiration ça pourrai faire un bon travail d'introspection en fait sur soi même &=respiration et je me dit &=curses putain c'est cool parce que globalement en une heure j'ai pas pensé à des choses genre triste ou quoi j'étais parfois en mode charge mentale mais &-euh c'est cool en fait puis après &-euh je pensais &-euh j'ai oublié ce que je pensais
51	1	6	1.300906	25.863577	alors concrètement je me suis chanté des comptines un éléphant puis l'araignée psy puis je me suis rendue compte que je connaissais jamais les paroles entières du coup j'ai fait une comptine portugaise qui fait deux phrases parce que je suis à moitié portugaise  (.)  ensuite j'ai juste fait des rythmes avec des xx mais vu que je suis arythmique j'arrive même à deviner &-fin je suis pas arythmique mais j'ai un très mauvais sens du rythme &=respiration et j'arrivais même pas à savoir ce que je me mêmais non plus mais je pense que c'était une musique de mario kart
51	1	7	1.578049	14.76585	alors au début <je me suis>[//] je pensais toujours à des chansons puis je me suis demandée si je chante une chanson dans ma tête en entier est ce que je vais devoir la dire en entier &=respiration puis je me dis &-euh ce serait con que ce soit une chanson paillarde
51	1	7	15.551507	27.616942	puis ensuite je sais pas j'avais une autre chanson en tête c'était blues brother donc je me la suis joué en tête &=respiration ensuite &-euh <ensuite>[x2] <je me suis demandé>[//] je pensais à un autre truc mais j'ai oublié quoi
51	1	7	29.805556	64.037721	ah oui non je me suis demandée ensuite je me suis demandée à quoi je pensais au début &-euh et puis ensuite je me suis rappelée à quoi je pensais puis je me dis ce serait marrant que ce soit une boucle sans fin genre à chaque fois genre je pense alors &-euh réciter une chanson paillarde de la chanson des blues brother ce que j'ai en tête puis ensuite je me suis demandée à quoi je pensais et rebolote puis je me suis dit qu'en fait &-euh c'est vraiment sombrer dans la folie la plus total puis j'ai pensé à mathéorie comme quoi cette expérience en fait c'est pour nous faire devenir fou ce qui n'est pas le cas mais &-euh je pense que ouais 'est normal qu'on parte en cachuete après
51	2	1	1.42906	5.771877	j'étais en train de me refaire les chansons en tête puis &-euh genre des blagues
51	2	1	10.352191	25.755621	puis &-euh que j'ai demandé à l'ins à l'investigatrice ou l'expérimentatrice si elle entendait ce que je disais parce que ça me faisait rire ensuite je me suis dis que j'étais fatiguée puis que j'avais faim &-euh je suis de nouveau parti en cachuète
51	2	1	26.434186	27.994886	genre je clignais de la tête
51	2	1	28.87702	38.105506	puis voilà je me suis demandée si les autres étaient aussi drôles que moi  (.)  oui j'ai un grand égo pour penser que je suis drôle mais  (.)  i am &=laughs oh putain
51	2	1	6.348657	9.775411	genre ce que j'ai les conneries que j'ai dit avant
51	2	2	0.818737	34.209771	j'étais en train de penser au fait qu'en fait ce serait vraiment marrant que j'écoute mon enregistrement &=respiration et ensuite j'ai essayé parce que pour le précédent exercice je m'étais amusée à calculer &-euh plus ou moins le nombre de secondes / minutes de d'enregistrement total &-euh supposons qu'il y avait 40 personnes qui passaient que ça duraient à chaque fois &-euh 5 minutes d'enregistrement j'étais arrivée à 48 minutes si vous êtiez 5 personnes à tout écouter
51	2	2	35.023084	51.379721	et là en fait en rajoutant cet exercice je suis en train de me demander comment est ce que je pourrais calaculer ça donc j'essaye de me souvenir du premeir calcul que j'avais fait  (.)  &-euh donc j'avais une heure moyenne de 15 donc là ouais juste me refaire les calculs dans la tête quoi
51	2	3	0.937988	30.187746	j'étais du coup en train de faire des calculs je me suis dit quand une heure &-euh pour les précédents exercices j'avais du parler &-euh en tout et pour tout environ 300 secondes  (.)  et &-euh du coup je me suis demandée pour ici chaque fois que je parle ça dure combien de temps j'vais pensé à 20 secondes je me suis dit que c'était long &-euh puis je me suis dit en fait c'est cohérent et j'étais jsutement en train de me dire comment faire pour savoir la prochaine fois pendant combien de temps je parle
51	2	4	0.964235	27.675712	j'suis en train de me rendre compte qu'en fait j'ai pas calculé la durée de ce bloc ci du coup je vais avoir du mal à fair emes calculs mais vu que l'investigatrice m'avait dit que j'avais fait la plus grosse partie &-euh je me suis que ici par bloc ça doit durer 15 min &-euh je me suis dit si chaque séquence dure entre 30 secondes et 1 min 30 j'étais sur le point de calaculer en fait donc du coup j'ai pas fini ma pensée mais la suite au prochaine épisode
51	2	5	0.988939	33.425355	alors j'ai calculé je me suis dit que &-euh je sais plus comment j'ai fait mais je me suis dit j'ai préféré poser une moyenne je me dit qu'en moyenne par bloc je devais parler 200 secondes &-euh du coup &-fin ici en continue 200 secondes du coup fois 2 parce que ya deux blocs ça ferait 400 secondes en tout j'avais 300 secondes de l'un donc 400 secondes de l'aute ça fait 700 secondes en tout &=respiration du coup ça ferait environ &-euh j'étais xxx aux résultats j'étais en train de 11 min 30 environ
51	2	6	0.959648	57.478489	donc en fait le résultat était 11 minutes 40 je me suis dit que je vais arrondir à 12 donc je me dis putain j'ai parlé pendant 12 minutes si on laisse tout en continue en suite je me suis dit du coup avec l'écart type je vais l'arrondir à 2 min parce que ca donne bien et puis j'ai la flemme donc du coup je vais je me suis dit tiens tas parlé 12 min 40 pour aucune raison j'ai pas fait de calcul juste parceque je trouvais que 12 min 40 ça rentrais bien mais je me suis dit alors que si je pense à ça ça veut dire que je rajoutais une minute à mon temps de parole que j'ai plus ou moins calculé au début ça me semblait beaucoup donc du coup j'ai gardé 11 min 40 que j'ai juste arrondi a 12 minutes et &-euh là j'étais sur le pint de calculer du coup &-euh &-euh genre &-euh en moyenne ce que les gens faisaient et je me suis dit que c'était entre 12 et 15 minutes xxxx les gens fois 40 si y'avait 40 personnes qui était passé
51	2	7	0.951864	33.799541	&-euh alors j'étais en train de calculer j'allais prendre en moyenne si les gens parle entr 10 minutes et 15 minutes j'allais prendre 12 minutes 30 j'ai commencé à calculer donc 10 fois X 40 ça fait 400 &-euh 2030 x 40 putain j'avais calculer ça faisait 80 100 minutes environ &-euh 100 minutes plus 400 minutes ça faisait 500 minutes et &-euh là j'allais la diviserpar 6 ou 60 j'ai oublié pour savoir combien d'heure ça ferait
51	2	8	0.827676	8.14773	alors du coup tout d'abord j'ai essayé de recalculer mes calculs précédents bon je me suis dit que ce serait beaucoup mieux un papier et un crayon
52	1	1	1.201215	2.31502	pensais à rien du tout
52	1	2	1.405751	4.862244	le bruit de la barre espace m'a fait penser que je devais changer le clavier de mon ordi
52	1	3	3.733924	6.843213	je regrette de pas avoir déjeuné ce matin  (.)  et
52	1	3	7.807093	10.335982	je pense ce que je voulais manger cet après midi
52	1	4	1.995718	5.541023	je me rend compte que les bruits répétitifs m'énervent énormément
52	1	5	3.347034	6.608571	je pensais à mon ticket de parking j'espère qu'il est encore valable
52	1	6	1.014033	4.367777	j'ai pensé à  (.)  à mon chat et
52	1	6	4.914583	7.05624	<ça m'a fait>[//] ça m'a annoncé que je devais &-euh
52	1	6	7.566592	9.44396	lui apporter des croquettes  (.)  pour ce week end
52	1	7	1.767419	6.849499	j'étais en train de penser que je devrais vraiment me soigner parce que je travaille la semaine prochaine et que je devais être forme
52	2	1	1.306907	3.892442	j'étais en train de penser que cette expérience était assez longue
52	2	3	1.49842	3.14956	j'ai pas eu le temps de penser à grand chose
52	2	4	1.679048	6.024906	j'étais en train de penser au programme de ma journée et ce que j'allais faire ce soir
52	2	5	2.517749	6.44564	j'étais en train de penser au à mon frère et sa copine
52	2	5	7.192941	9.352825	ils doivent venir manger ce soir à la maison
52	2	6	1.168817	3.579053	je suis en train d'espérer qui y'a &-mmh
52	2	6	4.565448	7.541789	que j'ai pas oublié mes cours à l'appart et que xxxxxxxx
52	2	7	1.998389	7.379604	j'étais en train de peser à toutes les synthèses que je dois envoyer et aux syllabus que je dois aller chercher au PUB
53	1	1	1.313586	10.129672	&-euh qu'avec ce casque on entend vraiment rien  (.)  mis à part le bruit de de la barre espace mais très peu
53	1	2	1.19455	5.483225	que le temps de l'exercice avec laboule rouge et plus court ce qui me permet de penser à moins de choses
53	1	2	6.109371	8.493875	ce qui est donc plus facile pour le rapoorter par après
53	1	3	1.289484	6.586892	&-euh que je me réjouis d'être en milieu de semaine pour aller faire la fête avec mes colocs
53	1	4	1.118167	5.404162	qu'on peut moins se laisser aller à penser autre chose vu que les séquences sont plus courtes
53	1	4	6.228838	11.792501	et donc on n'est plus  (.)  plus concentré sur la boule et sur nos pensées externes
53	1	5	1.317396	8.049544	&-euh  (.)  je pensais que c'était bizarre de parler seule face à un ordinateur dans noir avec un casque anti-bruit sur les oreilles
53	1	6	1.198525	5.973965	&-euh je vais peut être bien aller faire les courses demain et pas aujourd'hui parce que je suis fatiguée et j'ai la flemme
53	1	7	0.798718	2.980582	&-euh je comptais le nombre de fois que le
53	1	7	4.130249	9.673595	la boule rouge allait vers le cercle blanc  (.)  42  (.)  ça m'occupe  (.)  l'esprit
53	2	1	1.063553	7.87254	&-euh je pensais que cette séquence était plus courte que la dernière séquence du bloc 1 car il y avait que 12 allées vers le rond blanc
53	2	2	1.546282	2.78696	&-euh j'ai pensé au fait que
53	2	2	3.279442	6.338519	plus les séquences passent plus le &-euh
53	2	2	7.171951	9.283945	temps avec la boule rouge augmente
53	2	3	1.548104	5.425781	&-euh plus le temps augmente plus ça nous laisse l'opportunité de penser à des choses
53	2	3	6.328189	8.436788	différentes y'a plus de choses
53	2	4	0.971538	7.884883	je pensais au fait que j'aurai du peut etre manger avant de venir à l'expérience parceque je commence à avoir  (.)  faim
53	2	5	0.443195	6.547767	&-mmh j'ai pensé aux choses qui avaient dans mon armoire et dans mon frigo &-euh pour manger après
53	2	6	0.804089	2.754006	et j'ai pense à la série à laquelle j'avais re
53	2	6	3.327974	7.330023	gardé &-euh ce soir avant d'aller dormir
53	2	7	1.490015	7.918024	&-euh je pensais au fait le fait que j'ai mal au ventre  (.)  &-euh focalis emes pensées la dessus
53	2	8	1.103852	5.496706	&-euh je pensais que ma maman est en vacances et que j'aimerai bien aussi partir en vacances
54	1	1	1.575093	3.560749	je pensais à la fin du film Narnia
54	1	2	1.350036	4.141428	je pensais au fait que j'ai froid et que je me demande si
54	1	2	4.896056	6.947472	la lumière ça peut jouer un rôle
54	1	3	1.68074	4.279677	je ne pensais à rien de spécial
54	1	3	4.910112	5.8236	juste à l'expérience
54	1	4	1.512365	8.517201	je pensais au bruit de vidéo que j'ai entendu à côté et je me demandais si c'est fait exprès pour qu'on pour voir si on était distret
54	1	5	1.417561	5.33741	je pensais aux expressions écrites qu'on devait écrire au cours de néerlandais
54	1	5	6.006443	8.133626	et dans lesquelles il fallait s'inventer des vies
54	1	6	1.079279	3.74469	j'ai d'abord pensé à mes neveux puis après j'ai pensé
54	1	6	4.413009	7.471549	à un fou rire que j'ai eu avec mon copain
54	1	7	1.71054	11.664734	j'ai pensé au delaize où je travaillais cet été  (.)  et donc &-euh au quartier et donc à une amie qui habite tout près et y'a pleins de souvenirs avec elle
54	2	1	2.081852	4.153282	&-euh je pensais à une musique et je me demandais
54	2	1	4.728679	7.671425	&-euh  (.)  quel était le titre et la chanteuse
54	2	2	1.345317	4.781975	j'ai continué à essayer de me remémorrer les paroles et j'ai trouvé le titre
54	2	3	1.943603	5.716565	&-euh j'ai pensé à deux personnes que je suivais sur internet qui avait repris cette chanson
54	2	3	6.518547	8.651091	et qui avait fait un beau truc
54	2	4	3.238575	4.454415	je pensais à rien de spécial
54	2	5	2.223682	12.360859	j'ai essayé de me souvenir de toutes les dispositions de meuble que j'avais faites dans ma chambre et &-euh je me demandais comment je pouvais &-euh la disposer de façon nouvelle encore une fois
54	2	6	1.446819	4.319159	je pensais à un événement auquel j'allais aller la semaine prochaine
54	2	6	5.033045	6.091275	et à
54	2	6	6.569999	8.24973	comment je devrais m'habiller en fonction du temps
54	2	7	1.208344	7.448366	j'ai pensé à mon chien puis j'ai pensé  (.)  à une fille qui était que je connais depuis longtemps qui était absolument fan de ses chats
54	2	8	1.132204	14.818081	je pensais au fait que  (.)  &-euh je pense généralement plus  (.)  au aux événements passés ou aux événements futurs mais que moi sur les événements présents et que j'étais curieuse de savoir ce que les gens pensaient en permanence
55	1	1	2.644888	10.124337	j'ai pensé à mon parcours de  (.)  de la fête hier jusqu'à la maison et où je pouvais avoir perdu mes lunettes
55	1	2	1.573765	4.0855	d'abord j'ai pensé au temps qu'on a maintenant
55	1	2	5.026149	9.179016	et après  (.)   à que je vais  (.)  passer à la bibliothèque
55	1	3	1.408983	2.652699	d'abord à l'expérience
55	1	3	3.321732	7.910615	et après j'ai pensé que je vais encore passer au delaize  (.)  avant de rentrer
55	1	4	1.175566	2.67285	juste à l'expérience
55	1	5	1.21113	3.128168	j'ai pensé au à la route
55	1	5	3.700706	5.308959	du préfab jusqu'à la maison
55	1	6	2.253434	6.96365	j'ai pensé à l'expérience et la fréquence  (.)  du &-euh  (.)  point rouge
55	1	7	1.365522	5.109535	pensé à un nouveau film Avengers qui est sorti y'a quelques jours
55	2	1	0.929979	2.41386	j'ai que pensé à l'expérience
55	2	2	1.534018	4.261616	j'ai pense à la fréquence du point rouge de l'expérience
55	2	3	1.579066	8.623751	j'ai pensé à la sur la route  (.)  que j'ai fait  (.)  de hier  (.)  du préfab jusqu'à la maison
55	2	4	2.051522	4.075598	d'abord j'ai pensé à la fête hier soir
55	2	4	4.907065	7.712216	et après j'ai pensé à quoi que je vais manger après
55	2	5	1.6238	3.475078	d'abord j'ai pensé à l'expérience
55	2	5	4.235603	9.339127	et après j'ai pensé à comment je me suis fait mal hier soir
55	2	6	1.247871	4.655223	j'ai pensé au concert de Tom xxx que je vais regarder &-euh
55	2	6	5.300669	7.139438	la prochaine semaine luxembourg
55	2	7	1.246898	2.923234	d'abord j'ai pensé à l'expérience
55	2	7	3.6507	7.593779	eta près  (.)  à &-euh quel examen va être le premier
55	2	7	8.595364	9.934324	de la prochiane session
55	2	8	1.884768	11.36274	d'abord j'ai  (.)  &-euh pensé à l'expérience  (.)  et après  (.)  à comment je vais expliquer à ma copine  (.)  que suis tombée hier soir
56	1	1	1.375564	6.016447	&-euh je je me concentrais et je sais plus vraiment à quoi je pensais exactement
56	1	2	1.891852	7.922801	&-euh je faisais attention à bien appuyer  (.)  à quand c'est dans le cercle blanc
56	1	3	1.449084	10.229074	&-euh je me demandais &-euh quelle heure il était et &-euh  (.)  et donc &-euh oui je pensais à mon programme de ce soir
56	1	4	0.967537	9.478413	donc au début je ne pensais pas forcément à quelque chose et puis &-euh j'pensais au aux gens qui sont en train de parler dehors et qui font du bruit
56	1	5	1.049099	14.290383	au début je pensais juste à la boule qui est en train de bouger et puis j'ai pensé à mes cours et puis à encore une fois j'entends je sais pas si ça vient d'un étage au dessus mais les gens qui marchent très fort sur le sol
56	1	6	1.456784	13.896801	&-euh au début j'ai pensé &-euh au fait que c'était bien de faire des expériences etc puis j'ai pensé à ça m'a fait penser à l'expérience de Milgram  (.)  et après j'ai pensé que j'avais pas assez dormi cette nuit
56	1	7	1.331264	9.480461	&-euh je pensais à ce que j'allais pouvoir bien dire pendant justement l'enregistrement &-euh parce que je pensais pas vraiment à quelque chose de spécifique
56	2	1	1.631228	5.170815	je pensais que je devais prendre un rendez vous chez mon ophtalmologue
56	2	2	1.723575	3.049491	je ne pensais à rien
56	2	3	1.715359	6.074618	&-euh au début j'ai pensé que je commençais à fatiguer et puis j'ai pensé à mes amis
56	2	4	1.795826	11.926749	&-euh je me suis demandée comment est ce que si quelqu'un a peur du noir comment est ce que l'expérimentatrice aurait fait  (.)  pour &-euh  (.)  pour l'expérience quoi
56	2	5	1.399732	3.158447	je sais plus à quoi je pensais
56	2	6	1.079314	17.840707	&-euh au début je me demandais si le cercle blanc était bien centré sur l'écran &=respiration et puis je me suis demandée comment est ce que les expérimentatrices allaient faire pour &-euh pour la récolter toutes ces données et &-euh  (.)  en rédiger un rapport parce que y'a beaucoup
56	2	7	1.213485	2.876418	je ne sais plus à quoi je pensais
56	2	8	1.762888	3.160281	je pensais à mes examens
57	1	1	1.083497	5.336433	je me disais que j'avais mal aux yeux à cause de la fatigue et du coup je savais si j'allais aller
57	1	1	6.301385	8.052594	chez &-euh mon ami tantôt
57	1	1	8.561874	8.946068	voilà
57	1	2	0.707431	14.763385	je me suis dit que tantôt c'était un mot belge et du coup j'ai pensé à la France  (.)  et je me suis dit que pendant les vacances j'allais en france avec mon copain  (.)  et du coup j'ai eu les images dans ma tete parce que j'ai eu les images sur internet et puis é-euh
57	1	2	16.230648	20.292202	puis j'étais en train de penser que je devais mémoriser tout ça du coup j'ai arreter de penser
57	1	3	1.48146	17.303098	&-euh au début je me suis dit que j'étais mieux sans le casque parce que ça faisait mal aux oreilles  (.)  puis j'ai fait une petite pause dans ma pensée et puis me suis dit que j'avais mal &-euh à la langue parce que j'avais un aphte  (.)  et que à chaque fois que je parlais ça me faisait mal et donc voilà
57	1	4	1.606215	18.649767	je me suis dit que je devais arreter de mettre des jeans taille haute parce que à chaque fois que je suis assisse ça me faisait mal parce que mon ventre était compressé  (.)  et après je me suis dit &-euh que je me plaignais trop  (.)  et &-euh du coup j'avais encore mal du coup je me suis dit que je me plaignais trop  (.)  et puis voilà
57	1	5	0.889378	30.481572	alors je me suis dit j'ai pensé à la personne qui allait devoir écouter tout ça après et je me suis dit  (.)  que &-euh ça devait surement être drôle d'écouter ce que les gens ils pensaient parce que &-euh y'a des gens ils doivent avoir des pensées &-euh  (.)  un peu folles &=respiration et puis après je me suis dit du coup j'ai réfléchi à quel master je voulais faire et je me suis dit surtout pas neuropsy parce qu'en fait ça doit être un peu chiant si  (.)  d'écouter tout ça  (.)  et &-euh et après je me suis de toute façon c'est pas pour ça que je fais la psycho du coup après j'ai pensé au master voilà
57	1	6	1.43179	33.161017	&-mmh j'ai pensé d'abord à mon papa  (.)  parce que lui aussi il est psy  (.)  et du coup j'ai pensé que j'allais le voir &-euh demain et que j'étais contente de le voir  (.)  puis j'ai pensé à mon tatouage  (.)  que j'allais faire parce que il est en rapport avec lui  (.)  du coup je réfléchissais à ça où est ce que j'allais le faire et tout àa  (.)  et puis je me suis dit &-euh que le temps était plus long  (.)  &-euh et du coup &-euh  (.)  je me suis dit est ce que je vais savoir mémoriser tout ça du coup j'ai repensé à tout ce que j'avais pensé  (.)  et voilà
57	1	7	0.908846	29.623585	&-euh j'ai pensé je me suis demandée si c'était mieux  (.)  que je fixe  (.)  la le cercle blanc  (.)  ou alors que c'était mieux que je suive  (.)  le cercle rouge  (.)  et vu que j'ai les deux me font mal aux yeux je me suis dit &-euh que j'allais faire un petit peu de chaque  (.)  donc c'est ce que j'ai fait  (.)  et puis &-euh j'ai plus trop pensé  (.)  puis je me suis encore répétée ce que j'allais dire  (.)  donc voilà
57	2	1	1.314585	27.79501	&-euh je me suis dit que l'expérimentatrice elle était gentille  (.)  et souriante et puis après je me suis dit que je préférais cette partie ci parce que vu qu'il y avait moins de temps entre je devais pas dire quelle sorte de pensée c'était  (.)  puis je pouvais mettre mes pensées en relation  (.)  et donc &-euh je pensais plus fluidement  (.)  que tout à l'heure et je me suis souvenu que j'avais pensé à ça tantôt et que je sais pas si je l'avais dit ou pas
57	2	2	0.91241	14.437104	je me suis dit que parfois nos pensées elles sont tellement fortes  (.)  un peu comme les rêves &=respiration que on sait même pas si c'était &-euh la réalite ou pas ou si on l'a dit ou pas  (.)  et me suis dit que c'était quand même fou
57	2	3	1.383983	32.602679	au tout début j'ai pensé à un rêve que j'avais fait  (.)  où j'avais rêvé que je mangeais un donuts et je l'avais dit à ma maman le lendemain  (.)  et elle m'avait acheté des donuts  (.)  donc ça c'était mignon puis après  (.)  j'ai du coup j'ai pensé que j'avais faim et donc que je mangerais bien un donuts  (.)  puis je me suis dit que j'étais en train de faire un rééquilibrage alimentaire  (.)  en psychonutrition et que du coup c'était pas bon pour mon corps  (.)  et puis après je me suis dit &-euh que j'aimerai bien reprendre le végétarisme  (.)  et voilà
57	2	4	1.377505	24.463264	j'ai entendu un petit bruit du coup je me suis dit &-euh  (.)  je me suis demandée si il y avait encore deux personnes ou plus qu'une personne dans la pièce d'à côté  (.)  puis &-euh j'ai repensé à la même chose que tout à l'heure  (.)  &-euh dans le fait que &-euh  (.)  à cette période ci en général je pense à pleins de trucs sauf à ce que je dois vraiment faire parce que je déteste étudier &=respiration et donc &-euh voilà
57	2	5	0.873149	38.699263	&-euh là c'est déjà un peu flou mais &-euh c'était par rapport encore à mes examens et je me disais que j'étais contente de les avoir réussi  (.)  et que j'vais de la chance &-euh que j'avais pas trop travailler pour réussir  (.)  et puis je me suis souvenue que mon papa il me disais que c'était pas de la chance machin &=respiration et après j'ai pensé à mes amis que je me suis fait cette année qui eux ils en avaient quand même raté beaucoup et du coup je me suis sentie mal pour eux  (.)  et &-euh je me disais que là ils étaient surement en train de travailler  (.)  et &-euh  (.)  après je me demandais pourquoi moi je réussissais  (.)  alors que je faisais pas grand chose et voilà c'est tout
57	2	6	0.652876	9.909266	&-euh j'ai pensé j'avais mal aux lèvres parce qu'elles sont gercés et donc j'ai pensé &-euh à mon traitement  (.)  que je prends pour l'acnée qui me fait avoir les lèvres gercées
57	2	6	10.767001	36.463313	et je me disais que j'étais contente parce que j'avais plus d'acnée mais que surement qu'il y avait plein de produit chimique pas très bon pour moi là dedans  (.)  et du coup j'ai pensé aussi à  (.)  la liste que je faisais des choses à faire &-euh  (.)  plus naturel mais pour prendre soin de moi et du coup j'aipensé au baume à lèvre &-euh que je pourrais utiliser une huile végétale à laplace d'un baume à lèvre qui est a aussi des subtances toxiques dedans
57	2	7	0.897665	37.591569	donc au début je pensais encore au baume à lèvres qui allait xxx parce qu'il fallait que ce soit compact mais ca puisse é-euh  (.)  se  (.)  pas faire une huile quoi sur leslèvres  (.)  j'ai pensé au beurre de karité et puis je me suis demandée où ça se vendait  (.)  parce que j'en ai jamais vu dans les magasins bio  (.)  du coup je me suis dit x2 surement sur internet  (.)  puis du coup j'ai pensé que j'avais pas la caret pour commander sur internet et donc j'ai pensé que je devais aller à la banque aussi  (.)  parce que je dois ouvrir un livret  (.)  parce que j'ai eu 18 ans  (.)  et &-euh après je pensais que bientot j'allais avoir 19 ans et voilà
57	2	8	1.66512	14.99879	&-euh je m'en souviens quasiment plus déjà donc je pense que j'ai pas pensé à grand chose aprce que je me suis grattée  (.)  remis mes cheveux  (.)  donc j'ai pas pensé à grand chose  (.)  à part encore à mon aphte parce que ça me fait mal  (.)  mais sinon c'ets tout
