suj	bloc	prob	start_time	end_time	SPEECH
63	2	6	12.987787	16.398501	genre l'intensité était différente l'intensité de ma clique
63	2	6	17.033599	23.87855	et après j'ai eu un énorme flou je ne sais pas du tout à quoi je pensais je n'ai aucune idée
63	2	6	23.87855	26.563628	et oh la lumière elle est devenue verte du chargeur
64	1	1	1.576951	8.576358	j'étais en train au début de me demander à quoi ça allait réellement servir cette expérience
64	1	1	9.393547	13.124196	et sur la fin je suis revenu à l'exercice
64	1	2	1.344355	15.689586	bec justement je me disais que c'était difficile de ne pas penser à ce qu'on doit penser pour après devoir le dire fin voila, c'était par rapport au fait de devoir exprimer ses pensées et du cou p je n'arrivais pas à laisser aller mes pensées
64	1	3	1.461851	15.700986	tout simplement toujours avec cette histoire de pastille ou de balle et quand je l'utilise comme une balle la faire rebondir au centre j'atteignais certainement plus aisément la cible c'est-à-dire le cercle blanc
64	1	4	1.314051	8.974217	je pense à l'exercice toujours cette histoire de cibler le centre par rebond ou en passant dessus voila
64	1	5	1.289521	6.502559	j'ai commencé par me demander si avec ce type d'exerce on pouvait déceler la pathologie
64	1	5	6.502559	13.265757	et puis-je me suis (remit) à me reconcentrer sur la pastille rouge qui passe dans le centre
64	2	1	2.07519	17.550472	bec j'ai commencé par penser à ma carte où sont noté les crédits S'ONT et l'histoire que la titulaire n'est pas la et que donc du coup je dois revenir chercher demain et que ce n'était pas très grave qu'il ne fallait pas avoir d'inquiétude
64	2	1	17.550472	19.504762	puis voilà je suis reparti dans l'exercice
64	2	2	0.943547	3.261385	je suis resté concentré sur l'exercice
64	2	3	4.197436	13.730328	oui j'ai pensé l'étudiante qui m'a reçu avec son accent du SUD très charmant voila
64	2	4	1.897317	15.777697	j'ai commencé à penser au fait d'être peut-être toujours trop honnête la j'aurai peut être pas dû dire ce que j'ai dit avant ou quoi que ce soit et puis-je me dis que non voila, c'est un exercice et qu'il faut dire ses pensées
64	2	4	15.777697	17.832925	et voilà je me suis remis dans l'exercice
64	2	5	1.215978	14.717701	bec la j'étais un peu distrait par une douleur que j'ai assez constante à la jambe et qui la refait signe parce que je suis assis depuis une heure à peu près et donc voila j'étais focalisé sur quelque chose d'autre
64	2	6	1.187825	14.818015	bien en reprennent l'exercice je me suis dit par rapport à ce que j'ai dit avant une racine donc ça fait 9 heures que je suis assis du coup on a eu cours à partir de heure ce matin et que c'était un peu normal que j'ai mal à la jambe donc je n'étais pas très concentré
65	1	1	0.723862	6.955426	Je me suis d'abord concentré sur mettre le rond attendre le rond rouge dans le cercle
65	1	1	8.563981	11.261792	puis après je me suis mis à compter puis après je me suis reconcentré
65	1	1	12.262389	13.693622	et après j'ai continué à compter
65	1	2	1.286541	3.061066	je me demandais à quoi ça servait
65	1	2	3.550591	4.172694	comme expérience
65	1	2	5.36591	6.7223	c'est quoi la
65	1	2	8.384642	8.894563	le but
65	1	2	9.781826	10.760874	la finalité
65	1	3	1.658221	4.858881	Je me demandais combien il y avait de gens qui avait participé à l'expérience
65	1	3	5.903068	7.499614	et je me suis concentré sur la tâche
65	1	4	1.304554	8.907971	je me suis concentré sur la tâche et sur le fait de compter à chaque fois que le rond passait au milieu
65	1	4	10.980553	13.374694	j'ai oublié la dernière chose à laquelle je pensais
65	1	5	0.987969	2.693408	Je me disais
65	1	5	3.812603	6.503999	que ça allait être une tonne de travail pour la personne qui va devoir écouter tout ça
65	1	5	7.330071	8.049553	et
65	1	5	8.769035	14.258418	à la fin j'ai commencé à le dire sur le rythme de la balle qui passe dans le cercle au milieu
65	1	6	1.518191	2.475526	j'ai
65	1	6	3.241395	4.85291	en donné essayé de me rappeler de
65	1	6	6.288913	7.262205	s'à quoi je pensais
65	1	6	8.235496	12.798796	j'ai aussi pensé au fait que j'avais envie d'enlever les poussières de l'écran
65	1	6	14.266711	16.739828	et j'avais une troisième chose, mais j'ai oublié
65	1	7	1.243488	6.05484	je me demandais si les bruits que j'entendais, c'était les bruits des canalisations ou les bruits de la pluie
65	1	7	7.316484	10.010841	j'ai aussi essayé de me rappeler ce que je pensais
65	1	7	11.678776	12.085068	pendant
65	1	7	12.854885	14.458669	bec j'appuie sur la barre d'espace
65	1	7	15.698928	16.276291	et
65	1	7	17.238561	18.778194	j'ai aussi pensé au bruit que
65	1	7	20.125372	22.392054	la barre d'espace fait
65	2	1	1.327335	7.038451	Je pensais au fait que la lumière du chargeur avait changé maintenant elle est verte elle est verte XXX
65	2	1	7.701348	8.72119	quand je pensais elle était orange
65	2	1	9.526865	10.873057	et je crois que c'est tout
65	2	2	0.749674	2.9374	je pensais au fait que le
65	2	2	3.55424	4.00659	le mot
65	2	2	4.426041	5.511679	le mot verbaliser
65	2	2	6.087397	6.942748	joué
65	2	2	7.789875	8.48896	c'était un mot bizarre
65	2	3	0.727887	3.22502	Je pensais que j'avais une mémoire à court terme
65	2	3	3.650228	4.353755	très mauvaise
65	2	3	5.142323	5.799463	et
65	2	3	6.858619	7.871388	aux bruits de canalisations
65	2	4	0.459218	1.481692	Je pensais au fait que
65	2	4	3.636191	5.279453	la balle rouge qui rebondit
65	2	4	6.174118	6.74013	des deux cotés
65	2	4	7.379176	9.844069	ça ressemblait à un match de tennis très nul
65	2	4	11.14042	15.759811	et je pensais au fait que en fait je ne suis pas sur si c'est des bruits de canalisations ou la pluie
65	2	4	17.147455	17.695209	et
65	2	4	18.918526	19.22892	c'est tout
65	2	5	0.869622	1.823668	je pensais au fait que
65	2	5	2.396096	2.920821	c'est bizarre
65	2	5	3.378763	5.057884	que ce soit instinctif de compter
65	2	5	7.27127	9.789951	et je pensais à d'autres choses, mais j'ai oublié
65	2	6	1.464673	3.505673	au début
65	2	6	5.221968	7.100616	je pensais aux premières expériences
65	2	6	8.376241	9.09523	que j'ai passé
65	2	6	10.18531	10.973878	et
65	2	6	12.087151	13.409162	j'ai aussi pensé à mon QI
65	2	6	14.406469	16.285117	j'ai aussi pensé
65	2	6	17.862254	21.248459	au fait que j'étais en train d'essayer de me rappeler
65	2	6	23.266266	24.402732	ce que j'avais pensé
65	2	7	1.739207	4.142087	Au début je me suis demandé comment est ce qu'on appelait
65	2	7	5.097449	5.329051	les
65	2	7	6.168612	7.760881	le flagelle d'un spermatozoïde
65	2	7	8.253038	8.701768	parce que
65	2	7	9.107073	9.787406	le rond
65	2	7	11.061222	15.693279	blanc au milieu si on rajoutait un flagelle ça ressemblait à un spermatozoïde voila
65	2	8	1.723373	3.754504	j'ai compté
65	2	8	4.977327	8.127652	je pensais aussi aux lampes dans un jeu
65	2	8	8.998137	9.661363	que je joue
65	2	8	10.863461	13.267657	je pensais aussi que
65	2	8	15.713304	17.993145	ça va être bizarre pour la personne qui va écouter ça
65	2	8	20.542421	21.495809	et que ça va pas être drôle
66	1	1	1.132764	7.526845	j'ai pensé à rien du tout j'étais concentré sur la tâche en question
66	1	2	1.002509	12.895678	j'étais en train de me remémorer un dialogue que j'ai eu avec un pote et ensuite je me suis demandé si c'était bon si je l'appelais après l'expérience
66	1	3	1.380679	8.444567	j'étais en train de me dire que c'était mieux de pas contacter mon pote parce que sinon je ne me mettrai pas à travailler
66	1	3	9.339396	11.518568	or je dois étudier pour mes examens
66	1	4	1.47689	2.698892	je ne pensais à rien du tout
66	1	5	1.308577	8.088224	d'abord je me disais que j'avais mal aux muscles à cause du sport que j'ai fait hier
66	1	5	8.088224	21.984396	et j'étais en train de me demander si je rends la carte sport à mon frère qui est à lui est ce que je trouverai le temps vendredi d'aller la rechercher chez lui pour pouvoir aller au basicité
66	1	6	1.267683	3.183341	j'étais concentré sur la tâche
66	1	7	1.130144	2.293422	je pensais à rien du tout
66	2	1	1.316323	2.858587	je ne pensais à rien du tout
66	2	2	1.269931	7.447542	je réfléchissais à la première expérience dans laquelle je devais dire la dernière chose à laquelle je pensais
66	2	2	8.472648	9.012177	et
66	2	2	10.118213	11.264713	joué je
66	2	2	12.195401	14.205148	je me remémorai ce que j'avais dit
66	2	3	1.082517	3.844315	j'étais en train de penser à mon blocus assisté
66	2	3	5.777574	13.042304	pour pâque parce qu'il y a un cours que je comprends pas et je ne sais pas si les assistants qui seront présent pourront m'aider
66	2	4	1.088084	2.772633	je réfléchissais à rien du tout
66	2	5	1.52198	11.028225	d'abord j'étais en train de réfléchir au nombre d'examens qu'il me reste à passer de nouveau et ensuite comment j'allais m'organiser dans la semaine pour
66	2	5	13.225162	14.689787	pour étudier
66	2	6	1.89979	14.32377	j'étais en train de me dire que ça serait bien que j'aille refaire mes sourcils les épiler et j'étais en train de me demander ça faisait combien de temps que je les avais plus fait
66	2	7	1.171571	2.319058	je pensais à rien du tout
66	2	8	1.544786	28.561474	j'étais en train de me dire que si je n'avais pas un groupe sur WhatsApp un groupe pour parler dans lesquelles les personnes me préviennent à chaque fois s'il y a des expériences disponibles peut être que si je n'avais pas eu enfin sûrement que si j'avais eu ce groupe WhatsApp pour me prévenir à l'heure actuelle j'aurai fait aucune expérience parce que je ne reçois aucune notification pour les expériences
67	1	1	0.293281	0.537056	LA TÂCHE
67	1	1	1.34964	1.920587	LA TÂCHE
67	1	2	0.742579	1.503184	à la tâche
67	1	2	1.503184	2.053241	puis a rien
67	1	3	0.859936	1.885041	à la conversation
67	1	3	2.435098	3.041411	à la tâche
67	1	4	0.699508	2.617798	Aux bruits extérieur à la tâche et à rien
67	1	5	1.390015	2.555924	aux bruits extérieurs et à rien
67	1	7	0.792246	1.153468	à rien
67	2	1	0.425103	1.181596	à LA TÂCHE
67	2	2	1.072976	3.148848	à la conversation extérieure et la tâche
67	2	3	0.737167	1.256957	la tâche
67	2	5	0.882347	1.957787	à l'heure et à la tâche
67	2	6	1.171571	2.369063	la conversation d'à côté
67	2	7	0.216644	0.853387	la tâche
67	2	8	1.098596	3.890825	à la conversation d'à côté et à la tâche
68	1	1	1.013936	3.186365	j'étais en train de me dire effectivement le casque était vraiment
68	1	1	3.766194	4.833081	un bon antibruit
68	1	1	7.546683	8.497604	pour le bruit extérieur je dirais
68	1	2	0.457881	1.433146	d'abord l'exercice
68	1	2	2.421077	5.372204	puis l'image de mon petit copain est arrivé
68	1	2	6.841434	11.578437	le ballait a fait son effet de balayage pour euh faire partir l'information
68	1	2	12.642362	14.303492	l'exercice est revenu en tête
68	1	3	0.850802	6.274059	j'étais en train de me dire qu'finalement j'irai surement pas voir mon petit copain parce que j'arriverai trop tard
68	1	4	0.213189	1.125126	penser l'exercice
68	1	5	0.44203	2.159313	je pensais toujours à l'exercice du début à la fin
68	1	6	0.682482	2.340547	j'étais juste entrain de penser que
68	1	6	3.189319	6.910098	ça se ressemblait que c'était plus court qu'effectivement y avait pas la catégorisation et que
68	1	6	8.953072	11.145578	ça avait l'air moins compliqué directement
68	1	7	0.282397	4.050055	j'étais en train de me dire que le casque me grattait un petit peu donc du coup j'ai un petit peu chipoté
68	1	7	5.16777	7.884333	puis je suis revenu sur l'exercice en me reconcentrant
68	2	1	0.47418	2.745138	j'étais en train de me demander quelle allé être la prochaine étape
68	2	2	0.267918	4.256817	la 1ère partie était beaucoup plus pénible que la deuxième partie c'est une partie vraiment plus chouette
68	2	3	0.68758	0.974288	rien
68	2	4	0.229589	0.52156	à rien
68	2	5	0.603669	4.341554	j'étais en train de me demander comment j'allais faire pour agencer la fin de ma journée
68	2	6	0.129364	0.414591	rien
68	2	7	0.13536	0.884451	à l'exercice
68	2	8	1.062389	1.778911	à rien
69	1	1	0.5896	8.794724	je repensais à la question que je viens de pauser du coup par rapport à si je pouvais utiliser ma main gauche à la place de ma main droite
69	1	2	1.060711	5.758564	du coup au début j'étais concentré sur la tâche
69	1	2	5.952005	9.958998	et ensuite j'ai repensé à ma soirée de demain
69	1	3	0.766732	4.803827	alors au début de nouveau j'étais concentrée sur la tâche
69	1	3	4.803827	10.502277	puis-je me suis concentrée sur le bruit de mon cœur qui bat dans le casque
69	1	3	10.502277	17.911923	et ensuite j'ai pensé à la semaine prochaine lorsque je devrai aller rechercher des affaires chez mon meilleur ami
69	1	4	0.708664	14.352507	alors j'ai pensé d'abord à la feuille que j'ai complète avant où j'ai noté que souvent je restai sur une même pensée alors que là ce n'est pas là le cas
69	1	4	14.352507	18.187771	et puis-je me suis concentrée sur la tâche
69	1	4	18.187771	24.33742	et ensuite j'ai été un peu déconcentré par un bruit qui vient un peu d'en bas
69	1	5	1.027142	4.682454	au début je me suis concentrée sur la tâche
69	1	5	4.682454	14.515377	et ensuite j'ai pensé au produit que je mets dans les cheveux et voilà après je me suis dit que j'avais des pensées un peu bizarres
69	1	6	0.830772	8.372669	alors j'ai pensé au bruit que j'entends dans le casque on dirait de la pluie, mais je ne sais pas ce que c'est
69	1	6	8.372669	13.003175	ensuite je me suis concentrée sur là
69	1	7	0.0	10.819601	la me suis dit mince j'ai appuyé trop vite sur espace lors du précédent lors de la précédente fois
69	1	7	10.819601	14.663748	et puis j'ai pensé à ma série voila
69	2	1	0.633134	6.841012	la me demande, ça sera quoi la prochaine expérience
69	2	1	7.364092	10.601269	et puis j'ai repensé à ma série
69	2	2	1.092731	6.922773	là je me disais que c'était plus facile que la précédente
69	2	2	8.26732	9.556762	étape un VA dire
69	2	2	9.832284	12.146668	et ensuite je me suis reconcentrée sur la tâche
69	2	3	0.595668	3.041973	alors au début je me suis concentrée sur la tâche
69	2	3	3.041973	7.529279	ensuite je me suis entre guillemets parlais à moi-même en me disant peut
69	2	3	8.585967	12.783768	qu'on allait me faire écouter ce que j'ai dit ici
69	2	3	12.783768	16.346848	et puis-je me suis reconcentré sur la tâche
69	2	4	0.830821	5.651056	la me suis dit est ce que j'ai bien mis mon téléphone en mode avion
69	2	4	6.290595	12.591246	et puis-je me suis concentrée et je me suis dit dans ma tête tac à chaque fois que j'appuyais sur espace
69	2	5	1.133565	3.968726	je me suis d'abord concentrée sur mon bâillement
69	2	5	3.968726	9.159722	ensuite je me suis dit de nouveau tac tac à chaque fois que j'appuie sur espace
69	2	5	9.159722	11.138216	et ensuite j'ai pensé à mon meilleur ami
69	2	6	0.0	5.207937	je me suis concentrée sur la tâche presque jusqu'a la fin
69	2	6	5.207937	15.393199	et à la fin je me suis imaginé la situation lorsque j'allais aller chercher mes affaires chez mon meilleur pote
69	2	7	0.883027	5.900321	le me suis dit est ce que c'est encore long parce que après je vais en bible
69	2	7	5.900321	17.911923	et j'ai repensé aussi à notre échange quand te tu m'as demandé si je n'étais pas trop fatigué et que j'ai dit oui
69	2	8	1.079034	3.465465	je me suis concentrée sur la tâche
69	2	8	3.465465	8.845626	et je me suis qu'il faudrait que j'envoie un petit message à mon père parce que ça fait longtemps que je ne l'ai pas vu
70	1	1	1.158207	3.203155	d'abord j'ai pensé
70	1	1	5.515894	12.064597	quand l'expérience allait terminer et que XXX et puis encore que le casque serre
70	1	2	1.045758	6.424602	j'ai pensé au clavier au bruit qu'il faisait
70	1	2	6.811155	8.768594	ensuite à une série télévisée
70	1	3	0.761027	2.863876	j'ai encore pensé à la même série télévisée
70	1	4	0.356194	3.423616	j'ai pensé au début à la série télévisée
70	1	4	3.423616	6.591706	et ensuite je me suis reconcentré sur la tâche
70	1	5	0.795291	3.554787	d'abord j'ai pensé au mal au dos puis
70	1	5	5.757646	7.309122	que j'étais fatigué et
70	1	5	8.067095	8.623731	ensuite
70	1	5	10.352857	12.709679	je me suis demandé quand je serai terminé
70	1	6	0.318938	1.688488	je pensais à une chanson
70	1	6	2.263547	8.173039	puis un jeu vidéo et près je j'étais concentré sur un rythme dans ma tête
70	1	7	1.099003	3.507969	d'abord j'ai pensé au
70	1	7	4.322033	5.700959	au fait que je suis fatigué
70	1	7	7.046657	8.492036	ensuite au mal de dos
70	1	7	9.555304	11.881202	puis j'étais distrait par le clavier
70	1	7	13.808375	17.479971	et ensuite j'ai pensé à une série
70	2	1	2.019127	7.086426	d'abord j'ai pensé à un mal au dos encore et puis j'ai glissé un peu avec la chaise donc
70	2	1	8.587403	12.958249	j'étais concentré sur le fait de me mettre en place
70	2	2	1.105341	2.01629	alors
70	2	2	3.017051	10.317476	j'ai commencé à la série 100 que j'étais convenablement placé et puis
70	2	2	10.907669	13.448062	j'étais occupé avec les câbles dans mes pieds
70	2	3	1.146649	2.757671	d'abord j'ai pensé à rien
70	2	3	4.485152	4.999514	puis
70	2	3	5.824435	10.346941	que l'expérience me fatigué et ensuite j'ai fait des bruits avec la bouche
70	2	4	0.269715	6.234312	j'ai encore fait des bruits avec ma bouche et j'ai eu envie de pouvoir me lever
70	2	4	7.224216	8.91041	donc j'espérai que c'est bientôt terminé
70	2	5	2.306898	4.966383	d'abord j'ai pensé pendant un long moment
70	2	5	5.433208	7.987664	à rien et puis j'ai été distrait par le clavier
70	2	6	0.501743	3.800604	j'ai pensé à une série puis ça m'a gratté dans
70	2	6	4.416621	5.406855	dans le cou
70	2	7	1.673969	7.200856	d'abord j'ai Rémi en place l'ordinateur je trouvais que la position était meilleure comme ça
70	2	7	9.577417	15.062852	ensuite j'ai bougé avec mes pieds et finalement j'ai regardé autour de moi
70	2	8	0.898111	4.317872	je me rappelle plus de tout le début j'ai oublié
70	2	8	4.317872	6.809412	mais puis j'ai pensé aussi à un chemin Guy
70	2	8	8.275023	18.390204	ça ferait pas mal maintenant et aussi de boire de l'eau j'ai un peu soif puis j'ai fait un rythme dans ma tête
71	1	1	1.648812	6.693247	la boule rouge qui va de droite à gauche qui est assez difficile à suivre avec les yeux
71	1	1	8.025457	11.468247	puis de nouveau un gâteau au chocolat
71	1	1	12.351397	15.958842	et ensuite bec le casque qui me fait toujours mal aux oreilles
71	1	2	0.674735	11.194571	je me suis demandé si le bruit de la porte qui grince, c'était fait exprès par rapport à l'expérience pour me perturber
71	1	3	1.281299	7.449041	j'ai pensé à l'espace comme si j'étais dans un oui dans l'espace avec des étoiles autour de moi
71	1	4	1.40778	14.070601	d'abord je me suis demandé à quoi allait servir mes réponses dans le sens du moins s'ils peuvent traduire tout ça en données
71	1	4	14.070601	22.662676	et après la boule rouge m'a fait penser à la lune rouge qu'il y a tout les X temps
71	1	5	0.965316	2.374672	donc la boule rouge
71	1	5	2.923906	6.623466	la nouvelle chanson des Jonas Brothers
71	1	5	7.773749	11.120969	et ma meilleure amie qui se marie dans pas longtemps
71	1	6	1.022139	11.921949	je me demande à quoi la personne qui écoutera mes réponses pensera personnellement à quoi elle écoutera mes réponses
71	1	7	1.783641	2.396533	
71	1	7	3.145624	12.10066	ce matin j'ai appelé la clinique vétérinaire pour prendre rendez-vous pour mes chats et j'ai pensé à la question que la dame au téléphone m'a posé sur les vaccins
71	2	1	1.990871	8.528388	d'abord la boule roue donc l'expérience et ensuite mon oreille qui m'a gratté dans le casque
71	2	2	1.502902	3.658881	donc l'expérience la boule rouge
71	2	2	4.489395	6.855099	toujours mon oreille qui me gratte dans le casque
71	2	2	7.148715	8.868465	puis les baleines je ne sais pas pourquoi
71	2	3	0.871298	8.331937	j'ai pensé à quelle heure il était et à quelle heure j'allais finir cette expérience
71	2	4	1.220894	2.764474	donc la boule rouge
71	2	4	3.972494	4.800211	les examens
71	2	4	5.40422	8.771015	je me suis demandé si j'allais réussir cette année
71	2	4	9.464508	12.204923	et ensuite j'ai pensé à Game of Trône
71	2	5	0.814263	2.981592	donc j'ai pensé à ma mère
71	2	5	4.055223	5.670686	à game of trône de nouveau
71	2	5	6.603841	8.159101	barbie
71	2	5	8.991917	10.818092	et puis à la boule rouge
71	2	7	1.121585	2.473205	donc
71	2	7	3.40159	14.77431	à la petite boule précédente j'ai appuyé directement et j'ai oublié d'enregistrer mes pensées du coup je me demande si c'est grave
71	2	8	1.208094	9.618173	donc à l'opticien chez qui j'ai été qui a raté ma correction de l'annote du coup j'ai dû recommencer
72	1	1	0.74824	2.948468	au début je pensais vraiment à rien
72	1	1	2.948468	5.475044	ensuite je me disais que je commençais à avoir faim
72	1	2	0.722362	1.592518	à rien tout le long
72	1	3	0.79314	8.15821	je pensais au fait que je ne suis pas très concentré pourtant je suis un peu conditionné à appuyer sur la barre espace et voila
72	1	4	0.821743	2.331109	au début à rien
72	1	4	2.331109	5.191766	ensuite j'ai pêne au train que je dois prendre après
72	1	5	0.756359	7.001412	au début j'ai encore pensé à mon train que je dois prendre après et après j'ai pensé à ce que ma mère va faire à manger
72	1	6	1.105098	3.882523	je pensais encore à ce que je vais manger
72	1	6	3.882523	9.573078	après j'ai pensé que je commençais à avoir mal au poignet à force d'appuyer et voila
72	1	7	0.938839	2.254764	au début je pensais à rien
72	1	7	2.254764	5.421209	ensuite je pensais à mon cours que je dois étudier
72	1	7	5.939355	8.538307	et je pensais aussi que les examens, c'est vraiment bientôt
72	2	1	0.866366	2.130148	rien du tout le long
72	2	2	0.751431	2.128547	au début rien
72	2	2	2.128547	4.855144	ensuite sur le fait que j'ai envie de dormir
72	2	3	0.413486	1.619861	à rien
72	2	3	1.619861	6.276592	ensuite je pensais au fait que je dois aller acheter un truc juste après cette expérience
72	2	4	0.802628	3.780073	au début je pensais à ce que je dois acheter après ensuite rien
72	2	5	0.885612	2.170777	à rien tout le long
72	2	6	0.432437	2.044117	au début je pensais à rien
72	2	6	2.044117	4.722683	ensuite je pensais au fait que j'ai faim
72	2	6	5.290175	7.650945	et donc je pensais ensuite à ce que je vais manger
72	2	7	0.719141	4.221805	à rien ensuite que je suis fatigué encore une fois
72	2	8	1.315951	10.003032	au début je pensais à rien ensuite je pensais à mon train qui a été annulé et qui m'a mis dans l'embarras avant d'arriver ici
73	1	1	0.227295	2.092619	j'ai pensé à l'expérience que j'étais en train de faire
73	1	2	0.352867	1.076626	J'ai pensé à rien
73	1	3	0.312849	4.491241	j'ai pensé à mon beurre de cacao et a mon mascara
73	1	4	0.28059	1.909048	j'ai pensé au fait que j'avais faim
73	1	5	0.525576	1.955658	j'ai pensé à la boule rouge
73	1	5	1.955658	3.596452	et au casque que j'avais sur les oreilles
73	1	6	0.592613	2.931671	j'ai pensé à mon petit copain et après à ma meilleure amie
73	1	7	0.325505	3.053912	j'ai pensé à me laver les cheveux ce soir et aller racheter du shampoing
73	2	1	0.163373	1.31086	au fait que j'étais fatigué
73	2	2	0.459674	5.271026	à la grande roue d'Anvers et à un ami à moi
73	2	3	0.063562	2.777	aller boire un verre avec mon ancien prof de néerlandais
73	2	4	0.038171	1.263298	j'ai pensé à l'expérience
73	2	5	0.497767	2.441389	à la musique que j'ai en tête depuis trois jours
73	2	6	0.304525	3.745999	sortir le chien ce soir et à mon près de néerlandais
73	2	7	0.318851	1.382119	à mon chien
73	2	7	1.437388	2.561188	et aux touches du clavier
73	2	8	0.447663	1.505338	AUX TOUCHES DU CLAVIER
74	1	1	0.954667	4.322613	Je me suis dit que c'est cool, ça sera plus rapide et puis j'ai pensé à rien
74	1	2	1.990474	5.396089	j'avais peur de trop m'ennuyer durant la première partie voila
74	1	3	1.745293	6.258917	je me demande si ça enregistre encore pendant que j'appuie sur la touche espace
74	1	4	0.740456	1.571134	J'ai pensé à rien
74	1	5	1.0097	5.880269	je trouvais que les écouteurs ils me gênaient mais en même temps après je m'en foutais
74	1	5	5.880269	6.909651	maintenant je pense à rien
74	1	6	1.307329	6.564121	je me sentant mal à l'aise d'avoir parlé aussi vulgairement dans l'enregistrement précédent
74	1	7	0.961619	4.29749	je pensais à rien puis-je me disais que même que
74	1	7	5.152841	7.008296	cette expérience si était plus longue
74	2	1	1.746606	3.771157	je pensais à rien puis-je me disais que
74	2	1	4.721913	7.227435	avec comme un travail manuel
74	2	1	7.764332	9.151318	très basique
74	2	1	9.99022	12.037142	auquel on ne doit pas réfléchir
74	2	2	1.516433	2.29908	Je pensais à rien
74	2	3	1.346211	2.073589	je pensais que
74	2	3	3.219759	7.550963	j'ai probablement oublié d'appuyer sur la touche d'espace 5 ou 6 fois
74	2	3	8.686113	11.860125	durant l'entière de toutes les expériences
74	2	4	1.337775	5.022366	Je me demande si on ne m'entend pas parler à travers la porte
74	2	5	1.223475	2.080965	je pensais à rien
74	2	6	1.336028	4.827836	je trouve qu'il faudrait un petit l'amniote verte qui s'allume
74	2	6	5.670686	10.9385	quand on appuie sur espace pour vérifier notre positionnement et notre précision
74	2	7	0.854079	2.085292	je pense que j'ai faim
74	2	8	1.376222	2.642965	je pensais à de la musique
75	1	1	0.553502	4.737816	donc je pensais au point son et puis à la relation
75	1	1	5.494473	7.915775	amicales et c'est tout
75	1	2	1.0609	3.170493	je pensais à la boule qui va de gauche à droite
75	1	2	3.170493	9.508647	puis j'ai pensé à une chanteuse que j'aime bien et après j'ai pensé à un minigolf que j'ai fait avec ma famille
75	1	3	1.046676	3.753535	je pensais à la boule qui va de gauche à droite et
75	1	3	3.753535	6.007386	une petite crasse sur l'écran
75	1	4	0.704114	2.868811	je pensais à la boule qui va de gauche à droite
75	1	4	2.868811	5.09108	puis je pensais à une cerise
75	1	4	5.09108	7.416978	je repensais à la boule qui va de gauche à droite
75	1	4	7.416978	12.310575	et puis je repensais à moi qui mange des cerises
75	1	5	0.773057	8.65035	je pensais à un arbre puis ça m'a fait penser au jeu que je jouais quand j'étais petite avec mes amis et puis près après c'est tout
75	1	6	0.681942	13.653347	je pensais donc un cercle les cercles dans les cirques et après ça m'a fait penser à un autre film après ça m'a fait penser à un autre film en rapport avec le cirque
75	2	1	0.881918	1.857596	
75	2	2	1.059615	5.263997	je pensais, je pensais aux autres expériences s'auna que j'ai passé et
75	2	2	5.77474	7.684477	et ce que j'ai dit par rapport à l'autre exercice
75	2	3	0.913842	6.214883	je pensais à mes vacances en Égypte et les gens que j'ai rencontré là-bas et tout ça
75	2	4	1.439914	4.347287	je pense juste bec a mon problème de cheveux voila
75	2	5	0.584907	3.119544	bec voilà pareil je repense encore avoir un problème de cheveux
75	2	6	0.918628	2.229125	je pensais au fait au
75	2	6	2.524879	5.278453	aux enregistrements que j'ai mal enregistrés sur cet exercice
75	2	7	0.885333	3.536264	je pensais ce que j'ai dit deux minutes avant
75	2	7	3.536264	6.455645	puis je pensais à la boule qui allait de gauche à droite
75	2	7	6.455645	8.043967	puis je repensais à manger
75	2	7	8.838128	11.936474	puis je repensais à la boule qui va de gauche à droite
75	2	8	0.732176	5.065519	je repensais à la veste que j'ai acte il y a longtemps puis j'ai repensé
75	2	8	5.674134	8.011218	aux mères qui veulent ressembler à leurs filles
75	2	8	8.790245	10.190061	et je repensais à mon école
75	2	8	10.652609	13.062726	et j'ai aussi repensé à mes cours que j'avais en humanité
76	1	1	1.057083	8.440082	je pensais de nouveau à mes yeux qui me faisaient mal et au fait que la souris bouge souvent de place sur l'écran
76	1	2	0.757632	3.768469	je pensais aux mouvements de la boule rouge
76	1	3	1.054432	3.570317	j'ai pensé à ma tête mes yeux
76	1	3	3.967562	6.155288	et la tâche a exécuter
76	1	4	1.369817	7.525387	je pensais à ma nuque qui me faisait mal ainsi que mes yeux
76	1	4	8.71597	13.921606	le fait que la boule rouge ressemblait comme à une planète
76	1	5	0.578977	9.987843	j'ai d'abord pensé à une chanson ensuite aux paroles de la chanson et à l'artiste en question
76	1	6	1.017344	6.320523	j'ai d'abord pensé à mes soulèvements que j'aimerais bien enlever du coup j'ai pensé à rentrer chez moi
76	1	6	7.614242	11.559551	et enfin j'ai pensé à la boule rouge qui changeait à nouveau de mouvement
76	1	7	1.572125	4.562072	j'ai pensé au garçon que j'aime bien tout le long
76	1	7	5.913692	8.248308	et j'ai pensé à Instagram
76	1	7	12.589874	14.200896	parce que je le suis sur Instagram
76	2	1	1.481534	7.240352	j'ai pensé au fait que ça devenait que ça me faisait bailler et que j'avais mal au dos
76	2	2	1.275119	4.037905	je pense à rien à part la boule rouge qui bouge
