suj	bloc	prob	SPEECH
70	2	6	dans le cou
70	2	7	d'abord j'ai Rémi en place l'ordinateur
70	2	7	je trouvais que la position était meilleure comme ça
70	2	7	ensuite j'ai bougé avec mes pieds et finalement j'ai regardé autour de moi
70	2	8	je me rappelle plus de tout le début j'ai oublié
70	2	8	mais puis j'ai pensé aussi à un chemin Guy
70	2	8	ça ferait pas mal maintenant et aussi de boire de l'eau j'ai un peu soif
70	2	8	puis j'ai fait un rythme dans ma tête
71	1	1	la boule rouge qui va de droite à gauche qui est assez difficile à suivre avec les yeux
71	1	1	puis de nouveau un gâteau au chocolat
71	1	1	et ensuite bec le casque qui me fait toujours mal aux oreilles
71	1	2	je me suis demandé si le bruit de la porte qui grince, c'était fait exprès par rapport à l'expérience
71	1	2	pour me perturber
71	1	3	j'ai pensé à l'espace
71	1	3	comme si j'étais dans un oui dans l'espace
71	1	3	avec des étoiles autour de moi
71	1	4	d'abord je me suis demandé à quoi allait servir mes réponses dans le sens du moins s'ils peuvent traduire tout ça en données
71	1	4	et après la boule rouge m'a fait penser à la lune rouge qu'il y a tout les X temps
71	1	5	donc la boule rouge
71	1	5	
71	1	5	la nouvelle chanson des Jonas Brothers
71	1	5	et ma meilleure amie qui se marie dans pas longtemps
71	1	6	je me demande à quoi la personne qui écoutera mes réponses
71	1	6	pensera personnellement à quoi elle écoutera mes réponses
71	1	7	
71	1	7	ce matin j'ai appelé la clinique vétérinaire pour prendre rendez-vous pour mes chats et j'ai pensé à la question que la dame au téléphone m'a posé sur les vaccins
71	2	1	d'abord la boule roue donc l'expérience et ensuite mon oreille qui m'a gratté dans le casque
71	2	2	donc l'expérience la boule rouge
71	2	2	toujours mon oreille qui me gratte dans le casque
71	2	2	puis les baleines je ne sais pas pourquoi
71	2	3	j'ai pensé à quelle heure il était
71	2	3	et à quelle heure j'allais finir cette expérience
71	2	4	donc la boule rouge
71	2	4	les examens
71	2	4	je me suis demandé si j'allais réussir cette année
71	2	4	et ensuite j'ai pensé à Game of Trône
71	2	5	donc j'ai pensé à ma mère
71	2	5	à game of trône de nouveau
71	2	5	barbie
71	2	5	et puis à la boule rouge
71	2	7	donc
71	2	7	à la petite boule précédente j'ai appuyé directement et j'ai oublié d'enregistrer mes pensées du coup je me demande si c'est grave
71	2	8	donc à l'opticien chez qui j'ai été qui a raté ma correction de l'annote du coup j'ai dû recommencer
72	1	1	au début je pensais vraiment à rien
72	1	1	ensuite je me disais que je commençais à avoir faim
72	1	2	à rien tout le long
72	1	3	je pensais au fait que je ne suis pas très concentré pourtant je suis un peu conditionné à appuyer sur la barre espace et voila
72	1	4	au début à rien
72	1	4	ensuite j'ai pêne au train que je dois prendre après
72	1	5	au début j'ai encore pensé à mon train que je dois prendre après et après j'ai pensé à ce que ma mère va faire à manger
72	1	6	je pensais encore à ce que je vais manger
72	1	6	après j'ai pensé
72	1	6	que je commençais à avoir mal au poignet à force d'appuyer et voila
72	1	7	au début je pensais à rien
72	1	7	ensuite je pensais à mon cours que je dois étudier
72	1	7	et je pensais aussi que les examens, c'est vraiment bientôt
72	2	1	rien du tout le long
72	2	2	au début rien
72	2	2	ensuite sur le fait que j'ai envie de dormir
72	2	3	à rien
72	2	3	ensuite je pensais au fait que je dois aller acheter un truc juste après cette expérience
72	2	4	au début je pensais à ce que je dois acheter après ensuite rien
72	2	5	à rien tout le long
72	2	6	au début je pensais à rien
72	2	6	ensuite je pensais au fait que j'ai faim
72	2	6	et donc je pensais ensuite à ce que je vais manger
72	2	7	à rien ensuite que je suis fatigué encore une fois
72	2	8	au début je pensais à rien ensuite je pensais à mon train qui a été annulé et qui m'a mis dans l'embarras avant d'arriver ici
73	1	1	j'ai pensé à l'expérience que j'étais en train de faire
73	1	2	J'ai pensé à rien
73	1	3	j'ai pensé à mon beurre de cacao et a mon mascara
73	1	4	j'ai pensé au fait que j'avais faim
73	1	5	j'ai pensé à la boule rouge
73	1	5	et au casque que j'avais sur les oreilles
73	1	6	j'ai pensé à mon petit copain et après à ma meilleure amie
73	1	7	j'ai pensé à me laver les cheveux ce soir et aller racheter du shampoing
73	2	1	au fait que j'étais fatigué
73	2	2	à la grande roue d'Anvers et à un ami à moi
73	2	3	aller boire un verre avec mon ancien prof de néerlandais
73	2	4	j'ai pensé à l'expérience
73	2	5	à la musique que j'ai en tête depuis trois jours
73	2	6	sortir le chien ce soir et à mon près de néerlandais
73	2	7	à mon chien
73	2	7	et aux touches du clavier
73	2	8	AUX TOUCHES DU CLAVIER
74	1	1	Je me suis dit que c'est cool, ça sera plus rapide et puis j'ai pensé à rien
74	1	2	j'avais peur de trop m'ennuyer durant la première partie voila
74	1	3	je me demande si ça enregistre encore pendant que j'appuie sur la touche espace
74	1	4	J'ai pensé à rien
74	1	5	je trouvais que les écouteurs ils me gênaient mais en même temps après je m'en foutais
74	1	5	maintenant je pense à rien
74	1	6	je me sentant mal à l'aise d'avoir parlé aussi vulgairement dans l'enregistrement précédent
74	1	7	je pensais à rien puis-je me disais que même que
74	1	7	cette expérience si était plus longue
74	2	1	je pensais à rien puis-je me disais que
74	2	1	avec comme un travail manuel
74	2	1	très basique
74	2	1	auquel on ne doit pas réfléchir
74	2	2	Je pensais à rien
74	2	3	je pensais que
74	2	3	j'ai probablement oublié d'appuyer sur la touche d'espace 5 ou 6 fois
74	2	3	durant l'entière de toutes les expériences
74	2	4	Je me demande si on ne m'entend pas parler à travers la porte
74	2	5	je pensais à rien
74	2	6	je trouve qu'il faudrait un petit l'amniote verte qui s'allume
74	2	6	quand on appuie sur espace pour vérifier notre positionnement et notre précision
74	2	7	je pense que j'ai faim
74	2	8	je pensais à de la musique
75	1	1	donc je pensais au point son et puis à la relation
75	1	1	amicales et c'est tout
75	1	2	je pensais à la boule qui va de gauche à droite
75	1	2	puis j'ai pensé à une chanteuse que j'aime bien et après j'ai pensé à un minigolf que j'ai fait avec ma famille
75	1	3	je pensais à la boule qui va de gauche à droite et
75	1	3	une petite crasse sur l'écran
75	1	4	je pensais à la boule qui va de gauche à droite
75	1	4	puis je pensais à une cerise
75	1	4	je repensais à la boule qui va de gauche à droite
75	1	4	et puis je repensais à moi qui mange des cerises
75	1	5	je pensais à un arbre puis ça m'a fait penser au jeu que je jouais quand j'étais petite avec mes amis et puis près après c'est tout
75	1	6	je pensais donc un cercle les cercles dans les cirques et après ça m'a fait penser à un autre film après ça m'a fait penser à un autre film en rapport avec le cirque
75	2	1	
75	2	2	je pensais, je pensais aux autres expériences s'auna que j'ai passé et
75	2	2	et ce que j'ai dit par rapport à l'autre exercice
75	2	3	je pensais à mes vacances en Égypte et les gens que j'ai rencontré là-bas et tout ça
75	2	4	je pense juste bec a mon problème de cheveux voila
75	2	5	bec voilà pareil je repense encore avoir un problème de cheveux
75	2	6	je pensais au fait au
75	2	6	aux enregistrements que j'ai mal enregistrés sur cet exercice
75	2	7	je pensais ce que j'ai dit deux minutes avant
75	2	7	puis je pensais à la boule qui allait de gauche à droite
75	2	7	puis je repensais à manger
75	2	7	puis je repensais à la boule qui va de gauche à droite
75	2	8	je repensais à la veste que j'ai acte il y a longtemps puis j'ai repensé
75	2	8	aux mères qui veulent ressembler à leurs filles
75	2	8	et je repensais à mon école
75	2	8	et j'ai aussi repensé à mes cours que j'avais en humanité
76	1	1	je pensais de nouveau à mes yeux qui me faisaient mal et au fait que la souris bouge souvent de place sur l'écran
76	1	2	je pensais aux mouvements de la boule rouge
76	1	3	j'ai pensé à ma tête mes yeux
76	1	3	et la tâche a exécuter
76	1	4	je pensais à ma nuque qui me faisait mal ainsi que mes yeux
76	1	4	le fait que la boule rouge ressemblait comme à une planète
76	1	5	j'ai d'abord pensé à une chanson ensuite aux paroles de la chanson et à l'artiste en question
76	1	6	j'ai d'abord pensé à mes soulèvements que j'aimerais bien enlever du coup j'ai pensé à rentrer chez moi
76	1	6	et enfin j'ai pensé à la boule rouge qui changeait à nouveau de mouvement
76	1	7	j'ai pensé au garçon que j'aime bien tout le long
76	1	7	et j'ai pensé à Instagram
76	1	7	parce que je le suis sur Instagram
76	2	1	j'ai pensé au fait que ça devenait que ça me faisait bailler et que j'avais mal au dos
76	2	2	je pense à rien à part la boule rouge qui bouge
76	2	3	j'ai d'abord pensé au fait que mes doigts avaient changé de place pour taper sur la barre espace ensuite j'ai pensé à la boule rouge qui tournait à nouveau et finalement j'ai pensé au café que j'aimerai boire en rentrant chez moi et à la série que je vais probablement regarder
76	2	4	je pensais
76	2	4	pas à grand je pensais à rien
76	2	5	je pensais au fait que je voulais savoir l'heure qu'il était et que si j'appuyais sur escape je me demandais ce que ça allait faire si ça allait quitter le programme ou si ça n'allait rien faire
76	2	6	je pensais à ma main à la boule à la souris sur l'écran
76	2	6	et à mon amie Mara
76	2	7	j'ai pensé à mon retour en tram
76	2	7	d'abord j'ai pensé est ce que je vais prendre le métro puis j'ai pensé au tram et je me suis dis-je préférai rentrer en tram parce que le métro est plus long, mais le métro me permet de pas avoir changer de transport tandis le tram je dois prendre tram puis un métro et un autre métro
76	2	8	j'ai pensé à la personne que j'aime et au fait que si elle revenait vers moi je devrai l'envoyer balader et je me demandais ce que je pouvais lui répondre
77	1	1	là au début je pensais à rien puis j'ai commencé à penser à l'orthographe du mot rien
77	1	2	je me disais que l'expérimentatrice est assez gentille et je réfléchissais au parcours qu'elle a pu faire pour arriver jusque ici
77	1	3	donc la j'ai pensé au fait que la boule rouge qui bouge tout le temps de gauche à droite me fait penser à l'hypnose
77	1	3	et ensuite j'ai pensé à mon pull de XXX qui est rouge
77	1	4	alors au début je me suis demandé si de l'autre côté de la porte on entend ce que je suis en train de dire ensuite je me suis dit que ce que je suis en train de dire est un peu débile et j'ai pensé à la faite que j'ai faim
77	1	5	au début je me demandais pourquoi j'ai alors que j'ai mangé ce matin avant d'arriver
77	1	5	et ensuite il y avait plus rien
77	1	6	alors au début je me suis demandé à quel moment l'expérience va se terminer et puis mes pensées sont partie un petit peu partout
77	1	6	et j'ai commencé à penser au fait que je devais aller chercher mon petit frère à l'école et voila
77	1	7	alors au début je me suis dit que c'est assez compliqué de se rappeler tout ce à quoi on pense
77	1	7	et ensuite je n'ai pensé à rien
77	1	7	vers la fin de la séquence j'ai commencé à me demander pourquoi je pense à toutes ces choses-là maintenant
77	2	1	alors la me suis dit que c'est bientôt fin de l'expérience
77	2	1	et à la fin quand j'aurai fini l'expérience pourrai aller m'acheter quelque chose mangé et puis-je me suis dit que je n'arrête pas de penser à manger voila
77	2	2	alors quand j'ai vu la boule rouge aller sur la flèche de l'ordinateur qui est noir j'ai commencé à penser au drapeau de l'Albanie et donc j'ai commencé à penser à mes vacances d'été qui m'attendent là-bas
77	2	3	alors la me suis dit qu'il valait lieu bouger la flèche pour que je ne repense pas au drapeau de l'Albanie
77	2	3	ensuite j'ai pensé à rien
77	2	3	et à la fin je me suis rappelle que pendant les vacances il y avait des chiens errants qui venaient près de notre maison en Albanie
77	2	4	au début j'ai pensé à la guerre qui a eu au Kosovo en 1998 et ensuite j'ai pensé à rien
77	2	5	alors là au début je me suis encore demande si on entendait ce que je s'use entrain de dire de l'autre côté de la porte la porte et je me suis demandé pourquoi ça fait trois fois que je me demande ça et ensuite je n'ai pas arrêté de penser au chocolat qui m'attend quand je sortirai d'ici
77	2	6	alors la y a une lumière sur le câble de l'ordinateur qui est devenue verte
77	2	6	et je me suis dit que le vert est UE belle couleur pour tout ce qui est nature, mais que ce n'est pas très beau quand c'est porté fin ça dépend du vert quoi
77	2	7	alors la j'étais en train de me dire ce que je suis en train me raconter est complètement débile
77	2	7	et j'ai aussi pensé que les expérimentateurs vont réécouter tout ce que je suis en train de dire et j'espère qui ne me trouveront pas débile
77	2	7	et ensuite j'ai pensé
77	2	7	j'ai pensé aA j'ai pensé au a ma voix à ma voix qui n'est pas forcément très jolie en enregistrement
77	2	8	alors là au début j'ai pensé à une cerise
77	2	8	ensuite j'ai pensé à une tomate cerise
77	2	8	après je me suis rappelé toutes les voitures rouges que mon petit frère a
77	2	8	ensuite j'ai pensé au film cars
77	2	8	après je me suis rappelé que dans Avengers Endogame
77	2	8	Tony Stark
77	2	8	est mort
77	2	8	et ensuite je n'ai pensé à rien puis-je me suis dit que je suis (peut)
77	2	8	avec la couleur rouge
77	2	8	du cercle qui bouge sur l'écran
78	1	1	de nouveau la me focalise sur ma dernière pensée je pensais justement au fait que je me rappelais plus ce que j'avais pensé pendant l'exercice
78	1	2	ça me semble aller plus vite entre les interruptions ce qui me laisse moins le temps de libérer mes pensées je me concentre juste sur la tache
78	1	3	ok dans un 1er temps je me suis questionné sur le but de l'expérience et ensuite je me suis dit que ça semblait un peu plus long que juste avant mais en fait non
78	1	4	j'ai pensé au fait que je n'avais pas mon téléphone et que je ne serai pas prévenu fin au cas où on m'appelait maintenant je devrai dire après que j'avais un programme
78	1	5	donc je pensais à une méthode justement de bien organiser mes pensées
78	1	5	et ensuite j'ai pensé au bruit d'interruption de fin
78	1	6	je me dis que pour je puisse structurer ma pensée et savoir ce que j'ai pensé d'une intersection à une autre il faudrait qu'on m'enlève la tâche de la boule rouge j'ai l'impression qu'elle me déconcentre
78	1	7	j'ai oublié une partie je me disais que je devais peut-être passé voir un ami après et c'est tout
78	2	1	loi
78	2	1	j'ai pensé à cigarette
78	2	2	j'essaie de construire un raisonnement logique à toute l'expérience et par la suite je me suis dit aussi qu'il ne faut pas que je me casse la tête et qu'on va m'expliquer
78	2	3	
78	2	3	comme tout à l'heure j'ai un moment XXX j'ai envie structurer ma pensée, mais je me dis que c'était un drôle que faudrait que je pense à quelque chose avant de structurer quoi que ce soit, mais je ne pensais pas à grand-chose
78	2	4	je me dis que c'est vraiment pas facile de dire ce qu'on pensait exactement
78	2	5	je pensais que déjà j'ai complètement oublié la tâche de la catégorisation et que je devrai prendre plus de temps avant d'enregistrer ce que j'ai à dire pour pouvoir me remémorer tout dans l'ordre
78	2	6	ce n'est pas facile, c'est pas facile de penser ce que l'on pense et puis j'ai oublié
78	2	7	donc j'essayais de repenser à ce que j'avais oublié l'enregistrement précédent, c'est le fait que ce n'est pas facile de penser à ce que l'on pense et je me rends compte la plus qu'avant que la tâche originelle je ne sais pas comment est ce qu'on dit me compliquait me complique
78	2	8	je me dis que c'est beau un cerveau
78	2	8	XXX donc je suis persuadé que pour pouvoir bien structurer ma pensée je dois délaisser la deuxième activité
79	1	1	aux lunettes de l'expérimentatrice et à mes lunettes à moi
79	1	2	à la série que je regarde en ce moment
79	1	3	à rien
79	1	4	à ce que je vais manger ce soir
79	1	5	au clavier et à la lumière rouge du chargeur
79	1	6	à rien
79	1	7	bourdonnement dans mes oreilles
79	1	7	et une musique
79	2	1	à la boule rouge
79	2	2	au soin que je fais à ma peau
79	2	3	à rien
79	2	4	à ma peau qui est sèche en ce moment
79	2	5	à la lumière rouge du chargeur
79	2	6	à la douleur que j'ai à mes genoux
79	2	7	à rien
79	2	8	à rien
79	2	8	puis au bourdonnement dans mes oreilles
80	1	1	je pensais que
80	1	1	je sais même plus je pensais à rien et puis j'ai pensé
80	1	1	que j'étais contente que l'expérience est commencé
80	1	1	et puis-je me demandais combien de temps elle allait durer
80	1	2	je pensais que c'est plus compliqué quand on doit dire toutes ses pensées que quand on doit dire juste la dernière
80	1	2	que j'ai faim
80	1	2	et que j'ai hâte que ça se finisse
80	1	3	je pensais que j'ai le que qui commence et que j'ai faim
80	1	3	et ce que je vais acheter à manger
80	1	4	je comptais le nombre de fois que le boule que la boule
80	1	4	faisait le tour de l'écran
80	1	4	21 fois
80	1	5	j'étais concentré sur l'expérience et puis-je me suis demandé si quelqu'un m'avait appelé
80	1	5	je me suis dit que j'appellerai mon mari quand j'aurai fini
80	1	6	je pensais à l'examen de euro
80	1	6	parait qu'il est difficile
80	1	6	et qu'il faut que j'imprime les questions d'examen
80	1	6	pour m'entrainer
80	1	7	je pensais que j'avais intérêt à réussir directement tous mes examens
80	1	7	parce qu'avoir les examens de première en deuxième, c'est pas facile
80	1	7	et je pensais XXX
80	2	1	que j'étais contente que cette partie était plus rapide que la première
80	2	1	je m'attendais à ce qu'elle soit plus longue
80	2	1	et que je devais vite continuer
80	2	2	rien de spécial la fois j'étais en train de regarder la boule
80	2	2	et fin
80	2	2	je ne me souviens pas d'avoir pensé à quelque chose en particulier
80	2	3	je pensais à ma voix et si de l'extérieur on entendait ce que je dis
80	2	4	je pensais que j'avais intérêt à terminer mon résumé DE EURO DEMAIN pour pouvoir commencer psycholinguistique lundi et pouvoir y arriver à temps
80	2	5	je me demandais si mon mari a été chercher mon fils au sport s'il avait mangé qu'est-ce qu'il avait mangé s'il avait fait sa sieste
80	2	6	je me demandais les courses que j'allais faire ce que j'allais cuisiner ce soir
80	2	6	et
80	2	6	je pensais au plat d'hier
80	2	7	que ce casque me serre la tête que c'est inconfortable et que je
80	2	8	je pensais à une expérience à laquelle je n'ai pas pu participer parce que j'avais oublié
80	2	8	et je comptais le nombre de crédits que j'avais
80	2	8	et ce qui me restait
82	1	1	J'ai pensé au fait que qu'il faudrait que je mette des croquettes pour le chat dans
82	1	1	dehors
82	1	1	
82	1	1	
82	1	1	par ce qu'on a trouvé un chat
82	1	1	Puisque
82	1	1	
82	1	1	
82	1	1	J'espérais que mon frère n'avait pas rendu
82	1	1	
82	1	1	
82	1	1	les livres que je lis
82	1	1	
82	1	1	
82	1	1	qu'on lui a prêté
82	1	1	
82	1	1	
82	1	1	et puis
82	1	1	
82	1	1	
82	1	1	Comme ça je pensais à chez moi je me suis demandé ce que je mangerais ce qui m'a fait penser à ce que j'ai mangé ce midi et au fait que j'avais bien mangé et un petit peu trop
82	1	1	
82	1	1	
82	1	1	
82	1	1	
82	1	1	
82	1	1	
82	1	1	
82	1	1	
82	1	1	
82	1	1	Violacées tout
82	1	1	
82	1	1	
82	1	1	Et voilà
82	1	2	La boule rouge m'a fait penser à une horloge
82	1	2	
82	1	2	
82	1	2	et
82	1	2	
82	1	2	
82	1	2	Je l'ai fixée des eux et je ne pensais qu'à la fixer des yeux
82	1	2	
82	1	2	
82	1	2	et
82	1	2	
82	1	2	
82	1	2	Et voilà
82	1	3	J'ai pensé
82	1	3	
82	1	3	
82	1	3	
82	1	3	
82	1	3	
82	1	3	À mon tic de langage
82	1	3	Puis à mes cours de linguistique que j'ai eu l'année passée
82	1	3	
82	1	3	
82	1	3	Et donc à mes cours de l'année passée
82	1	3	
82	1	3	
82	1	3	que j'aimais bien
82	1	3	
82	1	3	
82	1	3	Puisque je
82	1	3	
82	1	3	
82	1	3	Je j'avais l'impression que je ne souviendrais pas de
82	1	3	
82	1	3	
82	1	3	ce que je disais
82	1	3	Puis-je de nouveau pensé à mes cours de l'année passée
82	1	3	
82	1	3	
82	1	3	et
82	1	3	
82	1	3	
82	1	3	Et au fait qu'ils me manquent quand même un petit peu
82	1	3	
82	1	3	
82	1	3	Et puis
82	1	3	
82	1	3	
82	1	3	Et puis j'ai de nouveau pensé que je n'arriverais pas à me souvenir de tout
82	1	4	je
82	1	4	
82	1	4	
82	1	4	Je
82	1	4	
82	1	4	
82	1	4	comptais en fait l'à chaque fois que j'appuyais sur la barre espace
82	1	4	
82	1	4	
82	1	4	donc je me disais que
82	1	4	
82	1	4	
82	1	4	palais que je pense à quelque chose d'autre
82	1	4	
82	1	4	
82	1	4	mais je n'arrivais pas à m'arrêter de compter
82	1	4	donc j'ai essayé de penser à mon chat
82	1	4	
82	1	4	
82	1	4	mais j'arrivais enfin je pensais vraiment à deux choses en même temps du coup puis j'ai essayé de penser à ce qu'il fallait que je fasse, mais je comptais quand même
82	1	4	
82	1	4	
82	1	4	Donc
82	1	4	
82	1	4	
82	1	4	ça paralysait un petit peu mes pensées
82	1	5	J'ai pensé au fait que
82	1	5	
82	1	5	
82	1	5	la boule rouge me fait penser à un soleil
82	1	5	
82	1	5	
82	1	5	
82	1	5	
82	1	5	
82	1	5	Ce qui m'a fait penser au roi lion
82	1	5	
82	1	5	
82	1	5	Et que j'aimais bien les dessins animés et que je
82	1	5	
82	1	5	
82	1	5	j'avais envie du coup de prévoir
82	1	5	
82	1	5	
82	1	5	quelque chose avec mes amis et que
82	1	5	
82	1	5	
82	1	5	
82	1	5	
82	1	5	
82	1	5	du coup ça m'a fait penser à ce que je faisais cette semaine
82	1	5	
82	1	5	
82	1	5	et à quel jour quel ou ça conviendrais
82	1	5	
82	1	5	
82	1	5	de faire quoi avec eux
82	2	1	J'ai pensé
82	2	1	
82	2	1	
82	2	1	au fait que
82	2	1	
82	2	1	
82	2	1	mon ami participait à cette expérience
82	2	1	
82	2	1	
82	2	1	
82	2	1	
82	2	1	
82	2	1	un matin tôt
82	2	1	
82	2	1	
82	2	1	et que ça l'aidera pas
82	2	1	
82	2	1	
82	2	1	à se réveiller
82	2	1	
82	2	1	
82	2	1	Puisque
82	2	1	
82	2	1	
82	2	1	depuis le début j'ai oublié d'appuyer sur la barre d'espace du coup
82	2	1	
82	2	1	
82	2	1	Je me suis vite reprise et j'ai recommencé à appuyer
82	2	1	
82	2	1	
82	2	1	Puis ça m'a fait penser à un pendule donc un peu à la magie enfin
82	2	1	
82	2	1	
82	2	1	à l'hypnose tout ça un peu surnaturel ou je ne sais pas quoi
82	2	1	
82	2	1	
82	2	1	du coup
82	2	1	
82	2	1	
82	2	1	ça m'a fait penser à mon livre d'anthropologie
82	2	1	
82	2	1	
82	2	1	qui parle de sort
82	2	1	
82	2	1	
82	2	1	et
82	2	1	
82	2	1	
82	2	1	et que je devais le lire et que
82	2	1	
82	2	1	
82	2	1	que j'avais envie de lire pleins d'autres choses
82	2	1	Puis du coup les sort ça m'a fait penser à Harry Potter
82	2	1	
82	2	1	
82	2	1	et je me suis dit que c'était chouette
82	2	1	
82	2	1	
82	2	1	harry Potter et qu'il faudrait que je les relise par ce que
82	2	1	
82	2	1	
82	2	1	c'était trop chouette
82	2	2	Je sais que j'ai pensé quelque chose
82	2	2	
82	2	2	
82	2	2	mais je n'arrive vraiment pas à me souvenir quoi
82	2	2	Juste avant de me dire
82	2	2	
82	2	2	
82	2	2	qu'il faudrait que j'achète un cadeau pour l'anniversaire de mon frère
82	2	2	
82	2	2	
82	2	2	oui je sais du coup oui j'ai pensé au fait que j'aimais bien dessiner
82	2	2	
82	2	2	
82	2	2	ce qui m'a fait penser au fait que je dessinais
82	2	2	
82	2	2	
82	2	2	quelque chose
82	2	2	
82	2	2	
82	2	2	pour l'anniversaire de mon oncle
82	2	2	
82	2	2	
82	2	2	et qu'il faudrait que je le termine
82	2	2	ce qui m'a fait penser à l'anniversaire de mon frère
82	2	2	
82	2	2	
82	2	2	à qui je devais acheter un cadeau et que j'étais en retard dans l'achat des cadeaux
82	2	2	
82	2	2	
82	2	2	et que du coup il fallait que je me dépêche
82	2	2	
82	2	2	
82	2	2	et voilà
82	2	3	J'ai pensé que
82	2	3	enfin le rond me faisait penser à un soleil
82	2	3	puis ça m'a fait penser au Japon
82	2	3	
82	2	3	
82	2	3	Au drapeau du Japon au Japon
82	2	3	ce qui m'a fait penser à une série
82	2	3	ce quimpa fait penser aux personnages et
82	2	3	que je les aimais bien que j'étais triste par ce que certains étaient mort et puisque enfin que j'en admirais une enfin un des personnages
82	2	3	
82	2	3	Puis j'ai de nouveau regardé le
82	2	3	le point rouge
82	2	3	en le suivant des yeux
82	2	3	Et j'ai de nouveau pensé
82	2	3	au cadeau qu'il faudrait que j'achète à mon frère
82	2	3	par ce que je regardais la série avec lui
82	2	3	
82	2	3	et voilà
82	2	4	j'ai pensé au fait
82	2	4	que j'avais l'impression d'oublier tout le temps de
82	2	4	de dire enfin de donner des détails et de dire ce que je pensais
82	2	4	exactement
82	2	4	Puis j'ai pensé
82	2	4	puis j'ai pensé au fait que
82	2	4	j'ai l'impression que c'était une balle de basket qui
82	2	4	qui allait à chaque fois dans un cercle et puis j'ai
82	2	4	pas réussi à ne pas imaginer enfin
82	2	4	ne pas imaginer de sons
82	2	4	à chaque fois que la balle allait dans le cercle
82	2	4	Donc à ce moment-là j'ai pensé qu'à la tâche
82	2	4	donc avec les sons dans ma tête
82	2	4	avec des pensées qui venaient en mode
82	2	4	ha il faut que tu penses à autre chose et puis
82	2	4	je revenais à la tâche
82	2	5	j'ai pensé
82	2	5	au fait que j'avais envie de rentrer chez moi par ce que j'avais pleins de trucs
82	2	5	à faire
82	2	5	Puis j'ai entendu un tram donc
82	2	5	
82	2	5	
82	2	5	xXL
82	2	5	ça m'a encore plus fait penser
82	2	5	à l'extérieur
82	2	5	puis
82	2	5	qu'est-ce que j'ai pensé
82	2	5	que
82	2	5	que oui qu'enfin j'ai
82	2	5	je comptais
82	2	5	les fois ou la boule
82	2	5	rentrait dans le cercle
82	2	5	Qui j'entendais les bruits de l'extérieur
82	2	5	plus
82	2	5	et
82	2	5	et
82	2	5	donc je pensais aux gens qui étaient qui étaient dans le bâtiment
82	2	6	je sais que j'ai pensé quelque chose juste avant
82	2	6	mais
82	2	6	je n'arrive pas à me souvenir quoi je pensais d'abord
82	2	6	à quelque chose puis
82	2	6	à mon grand
82	2	6	puis du coup à mon grand
82	2	6	plantes
82	2	6	qu'elles à chez elle et aussi aux instruments qui appartenaient à mon grand
82	2	6	qu'il y a beaucoup
82	2	6	donc dans l'appartement
82	2	6	puis au fait que mon frère enfin a récupéré une guitare électrique
82	2	6	de mon grand-père et qu'il essayait de jouer
82	2	6	ce qui m'a fait penser au fait que
82	2	6	que je voulais essayer enfin que je voulais continuer mon violon
82	2	6	que j'ai arrêté l'année passée
82	2	6	ce qui m'a fait penser à ma prof de violon
82	2	6	qui m'a fait penser à la dernière fois que ma mère l'a vue
82	2	6	c'est-à-dire à l'enterrement
82	2	6	d'une
82	2	6	de la fille
82	2	6	de mon médecin traitant
82	2	6	qui s'est suicidée et ça m'a fait
82	2	6	penser au fait que c'était triste et que
82	2	6	et que j'espérais que
82	2	6	que donc la maman allait bien et qu'elle s'en sortait et que
82	2	6	que je demanderais des nouvels à ma mère en rentrant
83	1	1	alors au début j'ai pensé
83	1	1	je me suis demandée ce que mon copain il allait enfin est ce qu'il est déjà sorti de chez lui par ce que ça prend beaucoup de temps pour arriver ici
83	1	1	Et puis et puis-je me suis demandée est ce que quand je danse mes pensées est ce que je parle avec moi-même ou
83	1	1	enfin je ne sais pas je parle avec moi-même ou pas
83	1	1	puis mon pied j'ai voulu gratter mon pied et voilà
83	1	2	Je pensais toujours à mon pied qui me grattait et à la jambe aussi
83	1	4	alors au début j'ai pensé à la séquence d'avant que ou j'eusse ratte l'enregistrement par ce que j'ai appuyé deux fois et puis et puis j'ai pensé à quoi
83	1	4	bah je faisais enfin j'essayais de suivre le
83	1	4	le point rouge
83	1	4	et puis j'ai de nouveau pensé à enfin à la jambe qui me grattais de nouveau voilà
83	1	4	Et puis-je me suis dit qu'il faut que je lise bien les consignes pour pas de nouveau louper l'enregistrement
83	1	5	alors au début
83	1	5	à la la j'ai oublié de quoi je parle
83	1	5	oui je me disais que maintenant ça va beaucoup plus vite que
83	1	5	que qu'avant quand je devais appuyer sur les images exerça et que c'est beaucoup moins chiant par ce que je peux
83	1	5	enfin je peux expliquer un peu plus ce à quoi je pensais et
83	1	5	et puis j'ai pensé
83	1	5	oui j'ai toussé et puis-je me suis qu'il faut que je prenne de nouveau le médicament pour la tous
83	1	5	et puis j'ai oublié et puis c'est tout je pense et puis-je continuais à faire la tâche
83	1	6	alors au début oui je me suis rappelée ce que je voulais dire dans l'enregistrement précédent
83	1	6	c'est qu'en fait y a de nouveau la s'ouvrir qui me dérangeait un peu
83	1	6	Et puis j'ai de nouveau pensé au rendez
83	1	6	et puis je pensais
83	1	6	je me demandais pourquoi
83	1	6	pourquoi il y atout qui me gratte comme ça d'un coup
83	1	6	et puis et puis voilà
83	1	7	alors cette fois ci
